Entidad,Fecha y Hora de Publicacion,Nomenclatura,Objeto de Contratacion,Descripcion del Objeto ,Valor Referencial,Moneda,Fecha Fin Formulación de consultas y observaciones(Electronica),Absolución de consultas y observaciones(Electronica),Integración de las Bases,Fecha Presentacion de Propuesta,Fecha de Buena Pro,Estado,Fideicomiso,Ruc,Razon Social,Tipo de Formulario,Telefono,Email,Ola
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/09/2023,LP-SM-19-2023-SEDAPAL-1,Obra,"RENOVACIÓN DE RED SECUNDARIA Y CONEXION DOMICILIARIA DE ALCANTARILLADO, EN EL (LA) CONJUNTO HABITACIONAL PALOMINO DISTRITO DE LIMA,  PROVINCIA LIMA, DEPARTAMENTO LIMA"," $14,240,260.58 ",Soles,16/10/2023,29/02/2024,29/02/2024,12/03/2024,26/04/2024,Convocado,,20517230821,CORPORACION J&amp;amp;J INGENIEROS S.A.C.,Consulta,7510268-999539169,corpjjing@hotmail.com,Abril 2024
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/09/2023,LP-SM-19-2023-SEDAPAL-1,Obra,"RENOVACIÓN DE RED SECUNDARIA Y CONEXION DOMICILIARIA DE ALCANTARILLADO, EN EL (LA) CONJUNTO HABITACIONAL PALOMINO DISTRITO DE LIMA,  PROVINCIA LIMA, DEPARTAMENTO LIMA"," $14,240,260.58 ",Soles,16/10/2023,29/02/2024,29/02/2024,12/03/2024,26/04/2024,Convocado,,20602267491,INGECOL SUCURSAL DE PERU,Consulta/Observación,923743056,licitaciones@ingecol-sa.com,Abril 2024
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/09/2023,LP-SM-19-2023-SEDAPAL-1,Obra,"RENOVACIÓN DE RED SECUNDARIA Y CONEXION DOMICILIARIA DE ALCANTARILLADO, EN EL (LA) CONJUNTO HABITACIONAL PALOMINO DISTRITO DE LIMA,  PROVINCIA LIMA, DEPARTAMENTO LIMA"," $14,240,260.58 ",Soles,16/10/2023,29/02/2024,29/02/2024,12/03/2024,26/04/2024,Convocado,,20100370426,CONCYSSA S A,Consulta/Observación,3263159-959940005,osce@concyssa.com,Abril 2024
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/09/2023,LP-SM-19-2023-SEDAPAL-1,Obra,"RENOVACIÓN DE RED SECUNDARIA Y CONEXION DOMICILIARIA DE ALCANTARILLADO, EN EL (LA) CONJUNTO HABITACIONAL PALOMINO DISTRITO DE LIMA,  PROVINCIA LIMA, DEPARTAMENTO LIMA"," $14,240,260.58 ",Soles,16/10/2023,29/02/2024,29/02/2024,12/03/2024,26/04/2024,Convocado,,20601310733,KATERIN CONSTRUCCIONES S.R.L.,Observación,989902771,janet33357@gmail.com,Abril 2024
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/09/2023,LP-SM-19-2023-SEDAPAL-1,Obra,"RENOVACIÓN DE RED SECUNDARIA Y CONEXION DOMICILIARIA DE ALCANTARILLADO, EN EL (LA) CONJUNTO HABITACIONAL PALOMINO DISTRITO DE LIMA,  PROVINCIA LIMA, DEPARTAMENTO LIMA"," $14,240,260.58 ",Soles,16/10/2023,29/02/2024,29/02/2024,12/03/2024,26/04/2024,Convocado,,20518145763,INVERSIONES &amp;amp; NEGOCIOS SAN CRISTOBAL E.I.R.L.,Observación,988560955,inv.neg.sancristobal@gmail.com,Abril 2024
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/09/2023,LP-SM-19-2023-SEDAPAL-1,Obra,"RENOVACIÓN DE RED SECUNDARIA Y CONEXION DOMICILIARIA DE ALCANTARILLADO, EN EL (LA) CONJUNTO HABITACIONAL PALOMINO DISTRITO DE LIMA,  PROVINCIA LIMA, DEPARTAMENTO LIMA"," $14,240,260.58 ",Soles,16/10/2023,29/02/2024,29/02/2024,12/03/2024,26/04/2024,Convocado,,20300690999,CONSTRUCTORA CABO VERDE S.A. COVERSA,Consulta,012778700-987008866,coversa@coversa.net,Abril 2024
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/09/2023,LP-SM-19-2023-SEDAPAL-1,Obra,"RENOVACIÓN DE RED SECUNDARIA Y CONEXION DOMICILIARIA DE ALCANTARILLADO, EN EL (LA) CONJUNTO HABITACIONAL PALOMINO DISTRITO DE LIMA,  PROVINCIA LIMA, DEPARTAMENTO LIMA"," $14,240,260.58 ",Soles,16/10/2023,29/02/2024,29/02/2024,12/03/2024,26/04/2024,Convocado,,20433901712,P &amp;amp; V CONSTRUCCIONES S.A.C.,Consulta/Observación,917050532-971057912,PYVCONSTRUCCIONES1@GMAIL.COM,Abril 2024
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/09/2023,LP-SM-19-2023-SEDAPAL-1,Obra,"RENOVACIÓN DE RED SECUNDARIA Y CONEXION DOMICILIARIA DE ALCANTARILLADO, EN EL (LA) CONJUNTO HABITACIONAL PALOMINO DISTRITO DE LIMA,  PROVINCIA LIMA, DEPARTAMENTO LIMA"," $14,240,260.58 ",Soles,16/10/2023,29/02/2024,29/02/2024,12/03/2024,26/04/2024,Convocado,,20504591957,ARCAYA &amp;amp; CABRERA INGENIEROS SOCIEDAD ANONIMA CERRADA,Consulta,987954814,licitaciones@aycingenieros.com.pe,Abril 2024
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/09/2023,LP-SM-19-2023-SEDAPAL-1,Obra,"RENOVACIÓN DE RED SECUNDARIA Y CONEXION DOMICILIARIA DE ALCANTARILLADO, EN EL (LA) CONJUNTO HABITACIONAL PALOMINO DISTRITO DE LIMA,  PROVINCIA LIMA, DEPARTAMENTO LIMA"," $14,240,260.58 ",Soles,16/10/2023,29/02/2024,29/02/2024,12/03/2024,26/04/2024,Convocado,,20609706890,SIXMA S.A.C.,Observación,972409727,recepcionsixma@gmail.com,Abril 2024
EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,28/12/2023,LP-SM-6-2023-ELECTROPERU-1,Obra,"OBRA - RECUPERACIÓN DEL CAMPAMENTO QUICHUAS DE LA PRESA TABLACHACA DEL CENTRO DE PRODUCCIÓN MANTARO UBICADO EN EL DISTRITO DE QUICHUAS, PROVINCIA TAYACAJA Y DEPARTAMENTO DE HUANCAVELICA"," $13,576,699.76 ",Soles,15/01/2024,09/02/2024,09/02/2024,27/03/2024,08/04/2024,Convocado,,20568383177,"L &amp;amp; X CONTRATISTAS, CONSULTORES E INMOBILIARIA S.A.C.",Observación,954003469,luisxavierchuquillanquib@hotmail.com,Abril 2024
EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,28/12/2023,LP-SM-6-2023-ELECTROPERU-1,Obra,"OBRA - RECUPERACIÓN DEL CAMPAMENTO QUICHUAS DE LA PRESA TABLACHACA DEL CENTRO DE PRODUCCIÓN MANTARO UBICADO EN EL DISTRITO DE QUICHUAS, PROVINCIA TAYACAJA Y DEPARTAMENTO DE HUANCAVELICA"," $13,576,699.76 ",Soles,15/01/2024,09/02/2024,09/02/2024,27/03/2024,08/04/2024,Convocado,,20610440712,END TO END S.A.C.,Observación,923017585,endtoending@gmail.com,Abril 2024
EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,28/12/2023,LP-SM-6-2023-ELECTROPERU-1,Obra,"OBRA - RECUPERACIÓN DEL CAMPAMENTO QUICHUAS DE LA PRESA TABLACHACA DEL CENTRO DE PRODUCCIÓN MANTARO UBICADO EN EL DISTRITO DE QUICHUAS, PROVINCIA TAYACAJA Y DEPARTAMENTO DE HUANCAVELICA"," $13,576,699.76 ",Soles,15/01/2024,09/02/2024,09/02/2024,27/03/2024,08/04/2024,Convocado,,20527479704,DKM E.I.R.L.,Observación,984671100,davpasor45@hotmail.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE MAJES - VILLA EL PEDREGAL,22/03/2024,AS-SM-8-2024-MDM-1,Obra,"CONTRATACION DE UNA PERSONA NATURAL Y/O JURIDICA PARA LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. LAS GARDENIAS, EN EL DISTRITO DE MAJES, PROVINCIA DE CAYLLOMA, DEPARTAMENTO DE AREQUIPA."," $13,351,205.02 ",Soles,27/03/2024,01/04/2024,01/04/2024,04/04/2024,05/04/2024,Convocado,,20508274701,"PROYECTOS ARQUITECTONICOS, TASACIONES, TOPOGRAFICOS Y CONSTRUCCIONES S.R.L.",Observación,998784535,pattycon2@yahoo.es,Abril 2024
MUNICIPALIDAD DISTRITAL DE MAJES - VILLA EL PEDREGAL,22/03/2024,AS-SM-8-2024-MDM-1,Obra,"CONTRATACION DE UNA PERSONA NATURAL Y/O JURIDICA PARA LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. LAS GARDENIAS, EN EL DISTRITO DE MAJES, PROVINCIA DE CAYLLOMA, DEPARTAMENTO DE AREQUIPA."," $13,351,205.02 ",Soles,27/03/2024,01/04/2024,01/04/2024,04/04/2024,05/04/2024,Convocado,,20558588889,EINPROSER PROYECTOS S.A.C.,Observación/Consulta,929519545,JOSEANTONIAPAZA@HOTMAIL.COM,Abril 2024
MUNICIPALIDAD DISTRITAL DE MAJES - VILLA EL PEDREGAL,22/03/2024,AS-SM-8-2024-MDM-1,Obra,"CONTRATACION DE UNA PERSONA NATURAL Y/O JURIDICA PARA LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. LAS GARDENIAS, EN EL DISTRITO DE MAJES, PROVINCIA DE CAYLLOMA, DEPARTAMENTO DE AREQUIPA."," $13,351,205.02 ",Soles,27/03/2024,01/04/2024,01/04/2024,04/04/2024,05/04/2024,Convocado,,20603013141,GRUPO WAYRU SOLUCIONES E.I.R.L. - GWAYRUS E.I.R.L.,Observación/Consulta,967705321,rrhh.consorcio84@gmail.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE MAJES - VILLA EL PEDREGAL,22/03/2024,AS-SM-8-2024-MDM-1,Obra,"CONTRATACION DE UNA PERSONA NATURAL Y/O JURIDICA PARA LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. LAS GARDENIAS, EN EL DISTRITO DE MAJES, PROVINCIA DE CAYLLOMA, DEPARTAMENTO DE AREQUIPA."," $13,351,205.02 ",Soles,27/03/2024,01/04/2024,01/04/2024,04/04/2024,05/04/2024,Convocado,,20611254050,ORUS CONSTRUCTORA Y SERVICIOS S.A.C.,Observación/Consulta,953535388,contabilidad.orusconstructora@gmail.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE MAJES - VILLA EL PEDREGAL,22/03/2024,AS-SM-8-2024-MDM-1,Obra,"CONTRATACION DE UNA PERSONA NATURAL Y/O JURIDICA PARA LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. LAS GARDENIAS, EN EL DISTRITO DE MAJES, PROVINCIA DE CAYLLOMA, DEPARTAMENTO DE AREQUIPA."," $13,351,205.02 ",Soles,27/03/2024,01/04/2024,01/04/2024,04/04/2024,05/04/2024,Convocado,,20456201661,"J Y V CONSULTORIA, CONSTRUCCION, Y LABORATORIO DE MECANICA DE SUELOS S.A.C.",Observación,959527572,J_VSAC@HOTMAIL.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE MAJES - VILLA EL PEDREGAL,22/03/2024,AS-SM-8-2024-MDM-1,Obra,"CONTRATACION DE UNA PERSONA NATURAL Y/O JURIDICA PARA LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. LAS GARDENIAS, EN EL DISTRITO DE MAJES, PROVINCIA DE CAYLLOMA, DEPARTAMENTO DE AREQUIPA."," $13,351,205.02 ",Soles,27/03/2024,01/04/2024,01/04/2024,04/04/2024,05/04/2024,Convocado,,20527479704,DKM E.I.R.L.,Observación,984671100,davpasor45@hotmail.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,29/12/2023,LP-SM-7-2023-MDCC-1,Obra,"CONTRATACION PARA LA EJECUCION DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL ASENTAMIENTO HUMANO ASOCIACION DE VIVIENDA PEQUEÑOS ARTESANOS JOSE MARIA ARGUEDAS ZONA B, DISTRITO DE CERRO COLORADO ¿ AREQUIPA ¿ AREQUIPA¿. CUI 2488329"," $12,915,888.63 ",Soles,16/01/2024,13/02/2024,13/02/2024,22/02/2024,05/04/2024,Convocado,,20601310733,KATERIN CONSTRUCCIONES S.R.L.,Observación,989902771,janet33357@gmail.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,29/12/2023,LP-SM-7-2023-MDCC-1,Obra,"CONTRATACION PARA LA EJECUCION DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL ASENTAMIENTO HUMANO ASOCIACION DE VIVIENDA PEQUEÑOS ARTESANOS JOSE MARIA ARGUEDAS ZONA B, DISTRITO DE CERRO COLORADO ¿ AREQUIPA ¿ AREQUIPA¿. CUI 2488329"," $12,915,888.63 ",Soles,16/01/2024,13/02/2024,13/02/2024,22/02/2024,05/04/2024,Convocado,,20261295246,FM CONTRATISTAS GENERALES S.R.L,Consulta,977895771,licitaciones@fmcontratistas.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,29/12/2023,LP-SM-7-2023-MDCC-1,Obra,"CONTRATACION PARA LA EJECUCION DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL ASENTAMIENTO HUMANO ASOCIACION DE VIVIENDA PEQUEÑOS ARTESANOS JOSE MARIA ARGUEDAS ZONA B, DISTRITO DE CERRO COLORADO ¿ AREQUIPA ¿ AREQUIPA¿. CUI 2488329"," $12,915,888.63 ",Soles,16/01/2024,13/02/2024,13/02/2024,22/02/2024,05/04/2024,Convocado,,20198274705,G Y A CONTRATISTAS S R LTDA,Observación,054255890,daysi0612@hotmail.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,29/12/2023,LP-SM-7-2023-MDCC-1,Obra,"CONTRATACION PARA LA EJECUCION DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL ASENTAMIENTO HUMANO ASOCIACION DE VIVIENDA PEQUEÑOS ARTESANOS JOSE MARIA ARGUEDAS ZONA B, DISTRITO DE CERRO COLORADO ¿ AREQUIPA ¿ AREQUIPA¿. CUI 2488329"," $12,915,888.63 ",Soles,16/01/2024,13/02/2024,13/02/2024,22/02/2024,05/04/2024,Convocado,,20498670777,JUNIOR'S CONTRATISTAS S.R.L.,Observación,211871,juniorscontratistas.srl@hotmail.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,29/12/2023,LP-SM-7-2023-MDCC-1,Obra,"CONTRATACION PARA LA EJECUCION DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL ASENTAMIENTO HUMANO ASOCIACION DE VIVIENDA PEQUEÑOS ARTESANOS JOSE MARIA ARGUEDAS ZONA B, DISTRITO DE CERRO COLORADO ¿ AREQUIPA ¿ AREQUIPA¿. CUI 2488329"," $12,915,888.63 ",Soles,16/01/2024,13/02/2024,13/02/2024,22/02/2024,05/04/2024,Convocado,,20455554889,TRANSMAVEN S.R.L.,Observación,054462965,transmaven@transmavensrl.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,29/12/2023,LP-SM-7-2023-MDCC-1,Obra,"CONTRATACION PARA LA EJECUCION DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL ASENTAMIENTO HUMANO ASOCIACION DE VIVIENDA PEQUEÑOS ARTESANOS JOSE MARIA ARGUEDAS ZONA B, DISTRITO DE CERRO COLORADO ¿ AREQUIPA ¿ AREQUIPA¿. CUI 2488329"," $12,915,888.63 ",Soles,16/01/2024,13/02/2024,13/02/2024,22/02/2024,05/04/2024,Convocado,,20605554831,"PROYEKTA INMOBILIARIA, INGENIERIA Y ARQUITECTURA S.A.C.",Observación,942895437,proyektaqp@gmail.com,Abril 2024
MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,29/12/2023,LP-SM-7-2023-MDCC-1,Obra,"CONTRATACION PARA LA EJECUCION DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL ASENTAMIENTO HUMANO ASOCIACION DE VIVIENDA PEQUEÑOS ARTESANOS JOSE MARIA ARGUEDAS ZONA B, DISTRITO DE CERRO COLORADO ¿ AREQUIPA ¿ AREQUIPA¿. CUI 2488329"," $12,915,888.63 ",Soles,16/01/2024,13/02/2024,13/02/2024,22/02/2024,05/04/2024,Convocado,,20601339961,CEDELSA SOCIEDAD ANONIMA CERRADA - CEDELSA S.A.C.,Observación,957875221,heverbauti@hotmail.com,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20601016347,ALTICA CONSTRUCCIONES S.R.L.,Observación/Consulta,972991134,pcardenas@altica.pe,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20508274701,"PROYECTOS ARQUITECTONICOS, TASACIONES, TOPOGRAFICOS Y CONSTRUCCIONES S.R.L.",Observación,998784535,pattycon2@yahoo.es,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20407978588,GRUPO ROJAS SOCIEDAD ANONIMA CERRADA,Observación/Consulta,931867108,gruporojassac@gmail.com,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20534013923,CORPORACION ARIES MINERIA Y CONSTRUCCION S.A.C.,Observación,944975917,camycsac@gmail.com,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20608670255,NUÑEZ &amp;amp; SUMARI CONTRATISTAS GENERALES E.I.R.L.,Consulta/Observación,959158922,ns2021ica@gmail.com,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20482007458,SVD CONTRATISTAS GENERALES SAC,Consulta/Observación,954311307,svdcontratistas@hotmail.com,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20481605491,INGENIEROS CONTRATISTAS DE PAVIMENTOS SAC,Consulta/Observación,982603289,augustocabada@incopsac.com,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20608710192,URANTIA CONTRATISTAS GENERALES S.R.L.,Consulta/Observación,966345386,urantiacontratistassrl@gmail.com,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20514430552,AGUA ALCANTARILLADO Y OBRAS SOCIEDAD ANONIMA CERRADA - AGALOBRAS S.A.C.,Observación,3256241-960227799,agalobras@gmail.com,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,10285910043,SALVATIERRA VEGA WILLIAM,Consulta,,WSALVATIERRAV@GMAIL.COM,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20601838258,MULTISERVICIOS ALCOVI S.A.C.,Observación,964640153,alcovi.cas@hotmail.com,Abril 2024
INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,22/02/2024,LP-SM-1-2024-INIA-1,Obra,"Ejecución de obra - segunda etapa: ""Construcción de los laboratorios de biometría y genética molecular, construcción de invernadero, ascensor y puente metálico del proyecto PROAGOBIO con CUI 2480490"""," $12,505,100.41 ",Soles,07/03/2024,18/03/2024,18/03/2024,27/03/2024,02/04/2024,Convocado,,20600454693,MATERIALES PARA LA INDUSTRIA DE LA CONSTRUCCION CHAVIN S.A.C. - MIC CHAVIN S.A.C.,Observación/Consulta,931867108,micchavinsac15@gmail.com,Abril 2024
PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,20/02/2024,CP-SM-3-2024-PASLC-1,Consultoría de Obra,"Consultoría de Obra para la SUPERVISION DE LA OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES PARA EL ESQUEMA JOSE GALVEZ SECTOR 315 Y ESQUEMA VILLA ALEJANDRO EN LOS DISTRITOS DE VILLA MARIA DEL TRIUNFO Y LURIN LIMA. CUI 2403503"," $12,229,567.43 ",Soles,05/03/2024,25/03/2024,25/03/2024,08/04/2024,12/04/2024,Convocado,,20605973125,KATZUMI CONSULTORIA Y SUPERVISION S.A.C.,Consulta/Observación,014916919-933897489,katzumisac@gmail.com,Abril 2024
PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,20/02/2024,CP-SM-3-2024-PASLC-1,Consultoría de Obra,"Consultoría de Obra para la SUPERVISION DE LA OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES PARA EL ESQUEMA JOSE GALVEZ SECTOR 315 Y ESQUEMA VILLA ALEJANDRO EN LOS DISTRITOS DE VILLA MARIA DEL TRIUNFO Y LURIN LIMA. CUI 2403503"," $12,229,567.43 ",Soles,05/03/2024,25/03/2024,25/03/2024,08/04/2024,12/04/2024,Convocado,,99000009012,AYESA INGENIERIA Y ARQUITECTURA S.A.U.,Consulta,6373844-959170790,ofertas.peru@ayesa.com,Abril 2024
PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,20/02/2024,CP-SM-3-2024-PASLC-1,Consultoría de Obra,"Consultoría de Obra para la SUPERVISION DE LA OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES PARA EL ESQUEMA JOSE GALVEZ SECTOR 315 Y ESQUEMA VILLA ALEJANDRO EN LOS DISTRITOS DE VILLA MARIA DEL TRIUNFO Y LURIN LIMA. CUI 2403503"," $12,229,567.43 ",Soles,05/03/2024,25/03/2024,25/03/2024,08/04/2024,12/04/2024,Convocado,,10165700541,FERNANDEZ IDROGO SEGUNDO GRIMANIEL,Observación,,segundofis@yahoo.com,Abril 2024
PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,20/02/2024,CP-SM-3-2024-PASLC-1,Consultoría de Obra,"Consultoría de Obra para la SUPERVISION DE LA OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES PARA EL ESQUEMA JOSE GALVEZ SECTOR 315 Y ESQUEMA VILLA ALEJANDRO EN LOS DISTRITOS DE VILLA MARIA DEL TRIUNFO Y LURIN LIMA. CUI 2403503"," $12,229,567.43 ",Soles,05/03/2024,25/03/2024,25/03/2024,08/04/2024,12/04/2024,Convocado,,20605881328,"INYPSA CW INFRASTRUCTURES, S.L.U. SUCURSAL DEL PERU",Consulta/Observación,6962657-954710472,LUDY.VELARDE@AIRTIFICIAL.COM,Abril 2024
